,x0,x1,y0,sample,out_hull
0,1.505285939631828,-0.007432541064712084,1.0,False,False
1,2.6846224273289208,-8.74134256482567,0.0,False,False
2,-10.484710590474082,-3.9847355296457674,0.0,False,False
3,0.7010435036696376,-1.4782814092849406,0.0,False,False
4,-10.563561872929968,-0.6982308693640075,0.22694031806495119,True,False
5,0.7980200536852649,-0.23509346380085228,0.804491261542369,True,False
6,-1.7295281095790618,0.1225115889238157,1.0,False,False
7,-0.13316079160816988,1.8206092759672243,0.0,False,False
8,-1.5895779170069249,-5.116309006042546,8.356380226507161e-15,True,False
9,2.78737161979157,-0.6577246531414935,1.0,False,False
10,-3.8465611963242483,3.2739367762479135,1.0,False,False
11,-2.763355554575464,0.9553923369371866,1.0,False,False
12,-5.979903694668307,2.812945440162363,1.0,False,False
13,1.2151909356756254,-7.669254527454169,0.0,False,False
14,-5.459568449913949,0.5488482700871438,1.0,False,False
15,-3.290374092377195,1.2483714353610729,1.0,False,False
16,-9.130476749260549,-2.6805721574334873,0.0,False,False
17,2.857229729614382,-2.392281104209411,0.5497041097788916,True,False
18,-10.044990289297047,-12.665784645903592,6.088453359570261e-08,True,True
19,4.129256431327396,-4.807854835871611,7.836037569215669e-16,True,True
20,6.395910047702243,-12.787176831362903,0.0,False,False
21,-5.199154611461128,-6.227673950920596,0.0,False,False
22,0.13442148110925423,-2.7690054999684652,4.075071515325073e-08,True,False
23,0.934229115223924,-2.911603120179414,0.0,False,False
24,-7.812068774643025,6.730141191871418,0.0,False,False
25,-5.6456614246589885,2.2157934718656005,0.97815918609183,True,False
26,5.088942248007919,-13.252762948927439,2.196999212722132e-14,True,True
27,0.27636961613050925,-2.7660539027048405,0.0,False,False
28,-1.3998823543844476,-5.577098451926481,0.0,False,False
29,5.4585643318151185,-1.7002654991252075,0.984186178319915,True,False
30,-2.575001130562581,-1.6947045030088723,0.945871301798519,True,False
31,2.3304027849043094,-2.2259976825034276,0.0,False,False
32,-1.5042740414617353,-0.09298259127133686,1.0,False,False
33,-1.3553713946506605,6.090957302412125,0.0,False,False
34,-5.008571534767492,5.126555678323727,0.0,False,False
35,-0.7847883954167789,-7.978563073619572,0.0,False,False
36,-8.759654370670772,1.8104571553479647,0.7285721697599752,True,False
37,-1.0263905838785048,-1.9781290343760705,0.0,False,False
38,-5.753089015357076,-11.894501846286344,9.448788705049978e-08,True,False
39,-3.995381420196462,1.8193127608063735,1.0,False,False
40,2.3678489753669703,4.416607821095752,0.0,False,False
41,-1.1638331976070195,-8.78766650136711,0.0,False,False
42,-8.201452452251694,4.048177296141545,0.1665198289022086,True,False
43,-0.48375694763104937,-2.0172325825366273,0.0,False,False
44,-2.409183417983971,-6.482933434578416,0.0,False,False
45,-5.363989968449842,-1.353398837337666,0.9999999999999979,True,False
46,-0.9303846610317263,-11.943665747499361,1.0527060766933066e-07,True,False
47,-7.275527545282094,2.228187558240819,1.0,False,False
48,3.049640112923528,-6.990786866535548,8.281092388203888e-08,True,False
49,-6.503287418652385,1.0062090695587302,1.0,False,False
50,-5.436743541945863,4.184591800989982,0.0,False,False
51,-8.819369832104009,-2.467825726730772,1.0,False,False
52,-4.7303341409401085,-1.9445862821163624,1.0,False,False
53,3.1666118262398935,-4.175541593748561,0.0,False,False
54,1.7343412470941189,-3.857450314297925,0.0,False,False
55,-2.592373708633019,-10.173824756491067,0.0,False,False
56,-2.929920876873421,4.191748029153882,0.0,False,False
57,-6.379262941497871,-2.2443235388586684,1.0,False,False
58,-4.5760774880205535,1.639079396047936,1.0,False,False
59,0.9691317427384653,-2.329338456418216,8.869369420678868e-16,True,True
60,-0.20117175658007203,-2.5591455842247752,0.0,False,False
61,-7.779974457943003,-3.900372019767875,0.0,False,False
62,0.9637823166887389,-6.98412840363429,0.0,False,False
63,-6.867771864395684,3.1298454736588215,1.0,False,False
64,-6.0951828113968105,9.153667566271498,0.0,False,False
65,-4.08310779825295,2.202282397665472,0.961765780655789,True,True
66,-4.4388636394784955,-1.33557539385295,1.0,False,False
67,0.7430644668477762,-2.784456305951706,0.0,False,False
68,6.089064776531255,-3.1912116932741483,1.0,False,False
69,5.14424208379688,4.519360742493389,0.0,False,False
70,4.437118466271459,4.859377368522311,0.0,False,False
71,-5.64278882833005,-0.022586973760778617,1.0,False,False
72,0.9474969882618269,-0.4808925044369458,1.0,False,False
73,3.408730257139981,-14.960192959371994,0.0,False,False
74,1.5266185005804724,-4.648518411897388,0.0,False,False
75,-0.5817551006388612,-1.3783671719634443,0.023668139027005083,True,True
76,2.591062443144457,3.0337385701462196,0.0,False,False
77,-0.2343746248248585,0.5209971357070998,0.0,False,False
78,-0.23947902881240923,-3.851817915044977,0.0,False,False
79,-4.4792335074574865,1.131751628369741,1.0,False,False
80,4.715108333378376,-8.116937685254408,0.0,False,False
81,-6.227065932706684,-6.654463994688169,0.0,False,False
82,-2.0415632720195838,-5.902287329068084,0.0,False,False
83,-3.5296677457870738,1.626337061756634,1.0,False,False
84,-2.1464217997813377,-5.7820271486236825,0.0,False,False
85,-2.9607994003095035,-0.33754330831746626,1.0,False,False
86,1.4957062587688845,-3.992815299559365,0.0,False,False
87,-10.813501761612653,-3.706309579378537,0.0,False,False
88,-0.13577050733724272,4.775219289230108,0.0,False,False
89,0.8184408384099652,-4.382956155299999,8.041457291446421e-08,True,False
90,-2.5800630508169715,-0.7748984202812137,1.0,False,False
91,8.880309778495066,7.878255610542974,0.07555131932129862,True,False
92,-2.366493037795437,-5.909573728659275,0.0,False,False
93,1.658337959996069,-1.5223710894774434,0.0,False,False
94,-2.4794646387941106,-3.008371756972141,0.0,False,False
95,-0.37449828731057183,-2.163799972799769,0.0,False,False
96,-1.8879995293857563,-7.87258890158202,0.0,False,False
97,2.3406962497196586,-3.908274100514758,0.009075068791614512,True,True
98,8.939805055368707,6.174913068372662,0.14169985299047935,True,False
99,-2.134913160003656,-12.574979406399795,0.0,False,False
100,-3.499980248829599,-1.9671089327862736,1.0,False,False
101,-6.455414843922402,3.834582052334831,0.0,False,False
102,-6.482846591135742,-0.44678368166480253,1.0,False,False
103,0.6525663653825198,-1.496771360904212,0.0,False,False
104,-4.282056875964542,-1.5318835210104513,1.0,False,False
105,-0.20913891392439216,-12.437683201085102,0.0,False,False
106,-5.127791449993973,-7.195585462526085,0.0,False,False
107,-3.5678198019834158,-5.666340194557764,0.02081272306279069,True,False
108,3.246843103428662,2.482391576086623,0.748034247273234,True,True
109,-4.117771123396884,-0.7542650370709993,1.0,False,False
110,-3.494709404416648,-0.7389547848313626,1.0,False,False
111,1.826591451797418,-1.7579914163937291,1.0,False,False
112,-0.4598634225324832,-1.3162303807692963,0.0,False,False
113,0.36073459991635676,-3.1807515828929995,5.19242705226738e-08,True,True
114,0.012822427696753319,-1.8877609425546067,0.0,False,False
115,3.509552295708912,-9.618916043087895,1.3199291435337485e-07,True,False
116,-6.8746766214184385,4.7192420748250665,0.0,False,False
117,1.5317940658846745,3.2239796599691575,0.0,False,False
118,-0.9841322635912214,-1.4128678351636976,0.0,False,False
119,-3.1207183000215766,-1.7793264163610607,1.0,False,False
120,0.163473310521976,-6.917602553773737,6.531415800298848e-08,True,False
121,2.832813119860556,-0.7765395649483294,0.9951504128893586,True,True
122,-6.897342097349951,11.612361874727798,6.536282164031701e-05,True,True
123,1.1713727215701202,-0.8998924612496585,0.4917419219511742,True,False
124,0.3752854702174597,0.5405796404820506,1.0,False,False
125,-2.1617708326717637,9.662901312613215,0.0,False,False
126,3.501637840979796,-0.8339156153875186,1.0,False,False
127,-4.230255210840515,-2.1507333803180373,1.0,False,False
128,2.317030362182693,0.5654669085073653,1.0,False,False
129,-0.9243904886160802,-9.087404893442457,0.0,False,False
130,1.3676805806708443,-5.690504906667147,0.0,False,False
131,-3.075985349798406,-1.9529184473516341,1.0,False,False
132,-1.821428847546505,0.13518693248627034,1.0,False,False
133,-0.8690750843838507,4.315709441253867,0.0,False,False
134,-6.824759944993375,-6.548949900806654,0.0,False,False
135,-7.206807839491468,2.78273529799045,1.0,False,False
136,-3.77949676595989,-1.1986641542285745,1.0,False,False
137,3.7783726802239572,-2.691756873989331,0.0,False,False
138,-4.042360543569577,0.10575281278740661,1.0,False,False
139,1.2873010468311938,-3.2008698625769045,0.0,False,False
140,-1.3902541277678253,-4.843854613034417,1.1879687190481781e-14,True,False
141,-0.544453172742367,-1.6705642637385192,0.0,False,False
142,0.4459557711065602,-0.9096566142839373,0.0,False,False
143,-4.468798429459194,-1.265215889736412,1.0,False,False
144,-2.7599784673652077,-7.36885487856801,0.0,False,False
145,0.07074641386313696,-6.631837146042579,0.0,False,False
146,4.4390846348158455,2.7425302121004766,0.6876677707747263,True,False
147,-2.395252640043425,-1.8323930682289293,0.7668802799792334,True,False
148,-5.002288161183765,-7.381539052371308,0.0,False,False
149,-0.5188584254595189,-1.3829013342256682,0.0,False,False
150,5.961427027865515,-14.714453362225658,1.2140124291593262e-13,True,False
151,1.264339982045464,-7.653109535067807,0.0,False,False
152,-5.781481839208216,0.6260501524410519,1.0,False,False
153,2.1093170260551086,-12.178133829510122,9.146453591989008e-08,True,True
154,-0.5618231067733148,6.189611677447788,1.7740012435961209e-15,True,False
155,2.25852377042984,-5.981292416203786,0.0,False,False
156,-1.6191413659629048,7.052962214592655,0.0,False,False
157,6.8616631053496295,-9.61615188300064,0.0,False,False
158,-5.218623667123467,-0.36595010572294034,1.0,False,False
159,-2.5806978566869203,-9.40486399322129,0.0,False,False
160,-2.4372163154153825,-2.4865806042413117,1.0,False,False
161,-7.737434736893227,2.957665142146871,1.0,False,False
162,-3.6432905440587966,-9.662013601795708,0.0,False,False
163,-7.11246862550485,0.17559680063585478,1.0,False,False
164,-1.6915197492424565,-4.265120943948069,0.0,False,False
165,-0.9229143911289333,0.12139508541902583,1.0,False,False
166,2.311471340680387,-4.01523417921257,0.0,False,False
167,0.022712686147154215,-2.1375638613157206,0.0,False,False
168,-2.923853574322088,-2.926617286027053,0.2889618336196333,True,True
169,-2.219454080471896,-7.2439840832288205,0.0,False,False
170,0.33674165504709597,-9.055338933456232,6.639505711936972e-08,True,False
171,-5.739957339418886,-0.61497742092381,1.0,False,False
172,-7.333652194721395,0.16513830267120608,0.9999999999999989,True,False
173,-5.425075940654347,-9.852408519754306,0.0,False,False
174,-7.627952489340563,0.5986402538816267,1.0,False,False
175,-6.793751057254205,6.544439236078665,1.3459276123514646e-15,True,False
176,-7.952684561651802,-3.5864189482009343,0.0,False,False
177,-5.740792635347544,-3.3133124201936033,0.0,False,False
178,-2.55147385672537,-5.967173973317599,0.0,False,False
179,-2.5311593170657973,0.13529784527322264,1.0,False,False
180,1.301907389621386,9.647796517593058,1.3068112736858464e-14,True,True
181,3.8090252192466467,-2.0262262587363704,1.0,False,False
182,-5.0310434443397725,0.15607667963898977,1.0,False,False
183,-4.703963792735405,0.22482096741828775,0.9999999579065174,True,False
184,-8.34793659322588,-1.1475903241276715,1.0,False,False
185,7.34548252873777,-0.8400125502094433,0.9527960098619362,True,False
186,-6.114957786882943,-3.6379342374113848,0.0,False,False
187,3.9770675286659873,-2.220609466261121,1.0,False,False
188,-2.064179437413507,-0.6404388585855549,1.0,False,False
189,4.145769667075193,-3.316813272094001,0.0,False,False
190,-2.673270247564278,-0.8372846012640809,0.9999999999999983,True,True
191,-4.254696665505439,1.2335252698745007,1.0,False,False
192,0.9890483841601803,-0.4538204361391441,1.0,False,False
193,6.4670967627487554,-2.689011960157529,1.0,False,False
194,0.4543448476116216,4.708231522907187,0.0,False,False
195,-7.931412257238113,0.3803908569080522,1.0,False,False
196,-4.334247119595816,2.150463445596605,1.0,False,False
197,-3.8175266960662992,-1.0309606064590342,0.9999999999999966,True,True
198,0.46060623310990956,-3.6309402305165985,6.392129800358041e-08,True,False
199,-1.7988705743258413,-0.7022548130305906,0.9948366438600584,True,True
200,-2.910526212315362,-0.8862951416197331,1.0,False,False
201,-3.271711108237884,-5.880765678643025,0.0,False,False
202,0.23409810462328762,5.904082099176381,0.0,False,False
203,1.3783990153510262,1.5221350176960722,0.0,False,False
204,-4.601956215558547,2.741380330677425,1.0,False,False
205,2.0286819120688055,-8.836684641134093,0.0,False,False
206,4.1749285504346805,-4.484529217871463,5.924141609978903e-15,True,False
207,5.288497054831186,-3.8306176664146077,0.0,False,False
208,0.35319014191808934,-1.20789477013433,0.0,False,False
209,2.713803117200206,-1.9372527202950216,1.0,False,False
210,-6.8884880797203785,1.575768800173352,1.0,False,False
211,-0.9180448234604655,-5.128099587267701,0.0,False,False
212,-4.234701235277241,-0.1433171462028911,1.0,False,False
213,-0.7956334206367573,0.29815774276320445,0.8177179154338976,True,False
214,-12.146862355119065,-5.088796672160107,0.0,False,False
215,-10.441537449928463,1.4195642394792536,0.0,False,False
216,-9.293449619016293,5.512328545740223,0.0,False,False
217,-6.019837528845623,-2.8076017699396325,1.0,False,False
218,0.14562676981926326,-2.0338573395857975,0.0,False,False
219,4.285123511627585,-2.2136594342048923,1.0,False,False
220,1.6608507030822788,-4.885972065399351,0.0,False,False
221,-2.1757434482427387,-1.105418760143918,1.0,False,False
222,-5.055343195798987,-12.095046008294114,0.0,False,False
223,-0.22315775995529488,1.176586050335353,0.06458425026446478,True,False
224,-0.8844943286052818,-2.7231635171567956,2.2924609123215573e-15,True,False
225,-2.426889016613795,-1.2421337086995465,0.9999999999999851,True,False
226,-7.5047424940804754,-2.2452276922034833,0.9521820321238121,True,False
227,-2.574550088426883,-6.865409439739174,8.461453661341104e-15,True,False
228,-5.483842708004986,1.1935522460489663,1.0,False,False
229,-6.184427398125255,-2.71881793986586,1.0,False,False
230,-4.458942539691954,1.3675167344591328,1.0,False,False
231,3.5755321258800374,3.0282134298867374,1.0,False,False
232,1.009065945644809,-6.957210799210545,0.0,False,False
233,-0.20552724193476735,-5.746261760191713,7.248104467457304e-08,True,False
234,-7.526995576436105,-8.236966947701692,0.0,False,False
235,-1.7404609409698215,-2.6900130021355344,0.0,False,False
236,-6.073240406592873,-5.638888350494679,0.0,False,False
237,-5.525721792787188,0.9388368282316801,1.0,False,False
238,-8.668033228337215,-6.7638006535198185,3.703555533667659e-08,True,False
239,-6.958501610000566,3.9149374987985666,0.0,False,False
240,2.94301243983163,-1.0960425383833645,0.9719272556088417,True,False
241,-1.6291359283507463,4.534503386285486,0.0,False,False
242,3.4805584030050736,-6.264202896115926,0.0,False,False
243,3.4576858082067283,-2.033107563660726,0.9422164785203977,True,True
244,-6.920751275485415,1.2456599388740277,0.9999999999999993,True,False
245,-3.5654986124811456,-10.615147026668515,0.0,False,False
246,-0.588227184928455,-0.1286674170808277,1.0,False,False
247,2.665429982404744,2.4036544949803256,0.0,False,False
248,0.31934113809597175,-1.377683932559969,0.0,False,False
249,-1.7295219843986416,-4.718778474562083,0.0,False,False
250,-1.2940114460405012,-8.959889406386212,0.0,False,False
251,3.8783072947467,1.0967697650126924,1.0,False,False
252,2.043611786268017,-2.433859804354793,0.0,False,False
253,1.3787951735884652,-0.16872928109279184,1.0,False,False
254,-1.4520403536866713,0.39098235050860847,1.0,False,False
255,0.5146553120614897,-4.737987735158346,7.344318476709695e-08,True,False
256,-6.211546270574289,-3.411677812580342,1.0,False,False
257,-2.702362804932706,-9.630002406499617,0.0,False,False
258,1.133136675630255,-1.4894336275756659,0.0,False,False
259,-0.5429476283493717,-3.8283062369845515,0.0,False,False
260,0.47445084756331735,-4.133459263101278,0.0,False,False
261,3.203480811422704,2.4882124021476857,1.0,False,False
262,-4.999140361634854,-1.6858213116784913,1.0,False,False
263,-11.788073098196843,1.3082622387601852,0.04360434316490678,True,False
264,-6.612436623245787,-4.139896384916244,0.0,False,False
265,1.4953257958037551,-0.023971794982552835,0.9815716126617474,True,False
266,-5.6259202922721725,-2.9716295065248906,0.7264870910236191,True,False
267,-11.557088792659668,6.239246025639779,2.170891084123275e-15,True,True
268,1.4421367461256522,-3.182820300344439,5.485275879035551e-16,True,False
269,2.475364540565847,-4.917238862851856,0.0,False,False
270,-8.670467910041404,-4.477484672080411,0.0,False,False
271,0.2505253226888643,0.2318136230083388,0.0,False,False
272,-6.476977020330282,-7.112728190562814,0.0,False,False
273,-7.486074002954223,-5.563147121133935,0.0,False,False
274,6.876878122021399,-1.2543607548745663,1.0,False,False
275,-3.669152516832939,-1.038191925354346,0.9999999999999961,True,False
276,-4.142642279997767,3.9171157647106667,0.0,False,False
277,3.090385842411961,-5.147547659677977,0.0,False,False
278,-3.1590977759295926,0.7138741248299199,1.0,False,False
279,2.3347479488768976,-4.461833147400567,0.0,False,False
280,-2.707857933698236,-0.5122253076723358,1.0,False,False
281,0.07530121151765864,-3.28543636747445,6.812899150186192e-08,True,False
282,-0.7310337180805803,0.5414783996736147,0.0,False,False
283,-1.7942511922044058,-2.61770069599102,0.0,False,False
284,-1.0473086839035823,-5.678942119519386,2.8337327918149196e-13,True,False
285,-2.66769277573966,6.340890676828736,1.1264556814076027e-15,True,False
286,2.5996810589890176,-4.504724325405783,3.2162722063868692e-15,True,False
287,4.831117193924114,-11.838725750720169,5.570881232726168e-08,True,False
288,-2.1276893159092607,-1.327345637111115,1.0,False,False
289,-11.34567339742945,-0.166329903712935,0.0,False,False
290,-3.567024923055503,-11.269812541575977,0.0,False,False
291,-6.289575978129791,-7.327707014172481,0.0,False,False
292,-5.439328451466322,-12.764700282891294,0.0,False,False
293,-0.910926705922892,-1.6322398700065262,0.0,False,False
294,-0.22198853044363212,-0.012609268753667248,0.6063472371491475,True,False
295,-6.965384131742424,3.416197752327286,1.0,False,False
