,training_error,error_variance,edge_variance,real_error
0,0.06532902812651466,0.16284515819321008,0.7637842853419105,0.02
1,0.06491303207599151,0.16242645127422609,0.7536016320523407,0.04
2,0.06439358891602505,0.16196674115142534,0.7442635722652129,0.04
3,0.06409685387514959,0.16183776775935177,0.736151688546584,0.04
4,0.06335400581185469,0.1613237021607948,0.7288384153750977,0.04
5,0.06290191171293681,0.16086220443126578,0.722160999900909,0.04
6,0.06270532570900107,0.16081396102361833,0.7166656567366646,0.04
7,0.0621357547260861,0.16021298479072632,0.7131453193042598,0.04
8,0.06183981605199925,0.16005097869459614,0.7058743476289279,0.04
9,0.0616700461094733,0.15984086882741996,0.701399632266929,0.04
10,0.06131243782595538,0.15955521078160972,0.6970848633482332,0.04
11,0.06104577440367652,0.15944325965030787,0.6936477487510369,0.04
12,0.06098505946994861,0.15953332636877895,0.6898082562852568,0.04
13,0.06070299166210869,0.15918522031597934,0.6868201865056596,0.04
14,0.06034702282882111,0.15896047118688628,0.6842039228141985,0.04
15,0.06031430153238797,0.15895586541266551,0.6806436774939745,0.04
16,0.060016578301177445,0.1586740703190595,0.6779980966594208,0.04
17,0.05973339563392328,0.15850551210589867,0.6759862975260965,0.02
18,0.05943022210318814,0.15821884716289009,0.6743112423885362,0.02
19,0.059243603917706784,0.1581345410908307,0.6729144368518937,0.02
20,0.05905263078470267,0.15803784723968164,0.6711690519288538,0.02
21,0.05906269610648125,0.15813657108968487,0.6693984093297454,0.02
22,0.059282320069419456,0.15827438706220348,0.6677707300526229,0.04
23,0.05913815046787175,0.1581311855318182,0.6666617964301348,0.02
24,0.05901932538978675,0.15797643041928644,0.6653570434450398,0.02
25,0.05876497799181787,0.15767517946284745,0.6642946107839897,0.04
26,0.058780662563774344,0.157796562317543,0.663341086108595,0.04
27,0.0587747882442841,0.15778726495551046,0.6624535665205694,0.04
28,0.058775275850403014,0.15767377167858118,0.6615778214755476,0.04
29,0.058742102062292925,0.15755800587107868,0.6614410231895048,0.04
30,0.058680996900543105,0.15749419460643543,0.6606462491396691,0.04
31,0.05853941809760179,0.157349406867667,0.6599998488920156,0.02
32,0.05837481074061529,0.15721424636442752,0.6587672366614188,0.02
33,0.05817969480092862,0.15700286679360545,0.658268885446918,0.02
34,0.058000563937488904,0.15682767738225797,0.6578021611092358,0.04
35,0.05795563382566916,0.1566755920001992,0.6572522346373381,0.04
36,0.05789606501522887,0.15663299857292307,0.6566702349372361,0.04
37,0.05773315692826639,0.15649235524636942,0.6557989136531345,0.04
38,0.0574836390334376,0.15637322904713316,0.6556148671428987,0.04
39,0.057614333669737436,0.1562566553544167,0.6548537563876318,0.04
40,0.05766012347658058,0.15637759279514715,0.6543469657528479,0.04
41,0.057654852492318255,0.15639692676295622,0.6540035711505521,0.04
42,0.05773168842988752,0.15641453096454017,0.6535687330357188,0.04
43,0.05758963086014122,0.15629858139647745,0.6530859758397579,0.04
44,0.05741238791816037,0.15611936003428034,0.6526393228172729,0.04
45,0.05744067708010384,0.1561022417833616,0.6520850293155438,0.04
46,0.057467917676181875,0.15605655818428352,0.6511868808265532,0.04
47,0.0573988089964032,0.15578095982153467,0.650684640311077,0.04
48,0.057268338104668005,0.1556460292830924,0.6497504688725453,0.04
49,0.05723380018447892,0.15568609623082996,0.6491537487662411,0.04
50,0.05712908080052234,0.1555974474859762,0.6490615964053856,0.04
51,0.05750324467651251,0.1561537730559634,0.6488364757455328,0.02
52,0.05748091781848401,0.15614516048161842,0.6479393272826791,0.02
53,0.05756534195472267,0.156186284863916,0.6475441675262406,0.02
54,0.057767387707437785,0.15626975156417314,0.6470963675420558,0.02
55,0.057966035400690424,0.15633729539388455,0.6477547253292,0.04
56,0.05793941722925969,0.15628549833745678,0.6467905041348351,0.04
57,0.05804744068179121,0.1562733869680334,0.6461038518853819,0.04
58,0.05811805068646818,0.15642880038039098,0.6461571271466698,0.04
59,0.05798799599771724,0.15630834608747887,0.6448265381882188,0.04
60,0.05771080973088561,0.15588903831572182,0.6439524167535869,0.04
61,0.057758354848219444,0.15595937446348734,0.6434119079796287,0.04
62,0.057852867507212344,0.15621321391090737,0.6429422636830261,0.04
63,0.05793877315201376,0.15642743506108864,0.6419769906803808,0.04
64,0.057866693955532025,0.1562604242800166,0.6412584486199744,0.04
65,0.05773518155830288,0.15613402382402694,0.6406827492357908,0.04
66,0.05763912127555452,0.1559551532421171,0.6401342581838233,0.04
67,0.0575697685634241,0.15589128996867022,0.6394910697450007,0.04
68,0.05763458763993234,0.15600066144513136,0.6393767089022756,0.04
69,0.057552642388782244,0.15587912326263365,0.6390614474373444,0.04
70,0.05745144853125818,0.15579166243696896,0.6392038896220757,0.04
71,0.057554230327370955,0.15602790514860407,0.6391114895362275,0.04
72,0.05751808459493121,0.15589046529502557,0.6393352234332441,0.04
73,0.05751117556934799,0.1557106470801411,0.6386880728687488,0.04
74,0.05737800774823392,0.1555761571387877,0.6386170931843712,0.04
75,0.057204599246694375,0.15535871232821896,0.638130664815056,0.04
76,0.05715682920806065,0.15535189468059882,0.6380176724437288,0.04
77,0.057112066425816545,0.15533528300831834,0.6374310546919529,0.04
78,0.05701933607750266,0.1552182219138437,0.6370186524227498,0.04
79,0.057186068353650546,0.15540600966475243,0.6363996355594476,0.04
80,0.05735430631850405,0.15553602203554917,0.6361925245118653,0.04
81,0.05713174065166598,0.15523535362478802,0.6357636813118601,0.04
82,0.057105049448907326,0.1552464223887733,0.6355817479474465,0.04
83,0.057044962559736435,0.15519973582277422,0.6355086257454209,0.04
