,training_error,error_variance,edge_variance,real_error
0,0.30596680942176385,0.34166679921895754,113.12014778673209,0.34
1,0.3062984680973566,0.34200119644706656,110.03142738438467,0.34
2,0.30581977409982797,0.3416864510382112,103.27736750846651,0.34
3,0.3049225077091289,0.3411376519944369,101.92785958394585,0.34
4,0.30369619780805596,0.34052622889129475,94.84030083578891,0.34
5,0.3040415762284175,0.34088084145160663,96.67058941182063,0.34
6,0.3047506634589733,0.341457631745084,96.36178802797563,0.34
7,0.30481383351173724,0.3414117350941281,96.75291578133927,0.34
8,0.30523799797623447,0.34199979684004683,95.13340472293127,0.34
9,0.30509247829012814,0.3417944574621685,95.06136372616402,0.34
10,0.30498190889708116,0.34175153546389514,95.16950892700545,0.34
11,0.30473177052731804,0.3416062726203323,96.66153890056803,0.34
12,0.3038559804410996,0.34065201057120253,95.62486421040103,0.34
13,0.30391848065775007,0.3406146332215835,94.37497010563382,0.34
14,0.3029240642673758,0.3399686181876914,94.46465428773813,0.34
15,0.30270090508266156,0.3398638576482889,92.80398184995197,0.34
16,0.3025249676849601,0.33978879787766175,92.9239922530227,0.34
17,0.30217537464351846,0.3395758138470119,93.01664552823661,0.34
18,0.3021055492821569,0.339513767610296,92.97905144145102,0.34
19,0.2938590821104752,0.3467638955839641,89.10014152461402,0.34
20,0.29426092993158565,0.3470799717154752,89.3468942629851,0.34
21,0.29393459625526636,0.3466752558899328,89.5197164527422,0.34
22,0.2940194598634479,0.3467033045479718,89.27449657147682,0.34
23,0.2939498036022522,0.3465712930533833,88.95282624357584,0.34
24,0.29370568178024536,0.34644164851072906,88.57620889547988,0.34
25,0.2940540621170297,0.3467122405297264,88.75508003466967,0.34
26,0.29377044810932396,0.3466157264692648,88.52819012998926,0.34
27,0.29385788253518996,0.3465593717542817,87.91175768917452,0.34
28,0.2935522232073079,0.3462953162569799,88.10992957727541,0.34
29,0.29404963853251104,0.34672278771439674,87.97822820940463,0.34
30,0.2937025876809142,0.3464689984662497,88.19466071210779,0.34
31,0.29366734874657374,0.34634216931262374,87.9878146427212,0.34
32,0.2938600057406759,0.34652510266212394,87.50669823579753,0.34
33,0.29337894178325086,0.34628777371699065,87.87561511183613,0.34
34,0.29305505110781793,0.346099246087078,87.61733488572165,0.34
35,0.293342780318692,0.34632289010040573,87.67134834442538,0.34
36,0.29300061019765716,0.3461104763336352,87.36116426517746,0.34
37,0.29295031847348735,0.34608234389500453,87.27955810709624,0.34
38,0.29282249653478376,0.34592624189012106,87.47392834413951,0.34
39,0.28736198611638014,0.35442015300875035,84.34327125110539,0.34
