,training_error,error_variance,edge_variance,real_error
0,0.1322263402599644,0.2522610777799482,0.051779379442553126,0.26
1,0.13211563307704163,0.2521184178101578,0.04979958061679127,0.26
2,0.1318820615543396,0.2522558831747773,0.04809481315292136,0.26
3,0.13175953178002398,0.25227466472711146,0.046747739292911136,0.26
4,0.13170462993475154,0.25227977166267407,0.045593409681192,0.26
5,0.13175162860833162,0.2522285095074205,0.04464426580345455,0.26
6,0.13189693039282185,0.2522111727674328,0.043909641146145185,0.26
7,0.13199334603734358,0.25218432444588706,0.04326665066431504,0.26
8,0.13195032246801164,0.2521721303650195,0.04246272673333992,0.26
9,0.13209093128243807,0.2521336668993734,0.041928050098902984,0.26
10,0.1322285173145637,0.252011575967323,0.04146187508200792,0.26
11,0.13225779786870995,0.2519820832610229,0.04102908773835869,0.26
12,0.13223087617310963,0.251912404086561,0.04070358163830602,0.26
13,0.1323756568453204,0.25190657595952326,0.04043002679454131,0.26
14,0.1325289606328732,0.25190253999597473,0.040146104162772804,0.26
15,0.13258411493431205,0.251892471523822,0.039925772123942584,0.26
16,0.132683701275566,0.25185765215560013,0.039676779562779395,0.26
17,0.1327607216259809,0.25184382541521205,0.03949958522620138,0.26
18,0.13289231052200767,0.2517778190956694,0.03936178874213881,0.26
19,0.13255382219992667,0.2518819749889936,0.0390943354926655,0.26
20,0.1327390418804742,0.2518891499580784,0.038918889539675726,0.26
21,0.13285377600885223,0.2518244970625082,0.038695448787847586,0.26
22,0.13296923090307303,0.25182325393892385,0.03862691467250097,0.26
23,0.1330775101913256,0.2517813662443558,0.03833779886678765,0.26
24,0.13328929234773632,0.25173703706022216,0.03809325059465382,0.26
25,0.13331831867554567,0.25162831056312923,0.03799086592779684,0.26
26,0.13334398123033542,0.2516044182139972,0.03779300428599771,0.26
27,0.13342235341216818,0.25158275239686295,0.03762284902621089,0.26
28,0.13361616731265977,0.25162392115735466,0.037516188446462394,0.26
29,0.13372798366739608,0.2515832277274706,0.03733674462989833,0.26
30,0.1338032607661122,0.2515669567765088,0.03722806244314152,0.26
31,0.1339922838201155,0.25158941080980396,0.03702584140769219,0.26
32,0.13403251329999638,0.2516494465964727,0.03683675424568664,0.26
33,0.13408300135461904,0.25167190183786387,0.03669110266299506,0.26
34,0.13428645939542652,0.25164925481852163,0.036501370526485534,0.26
35,0.13444250046517717,0.2516344190405931,0.03635942317737098,0.26
36,0.13453624859173563,0.2516195290408236,0.036070231953528,0.26
37,0.13463619163395338,0.25158714606777577,0.03585902950863501,0.26
