,training_error,error_variance,edge_variance,real_error
0,0.06967010011442572,0.16947884380385364,0.8697588902770094,0.04
1,0.06900397367408291,0.16891488257859255,0.8591478330453659,0.04
2,0.06811505116598882,0.16816448794392874,0.8502882871615604,0.04
3,0.06773998149606983,0.1678777660598495,0.8432994593130676,0.04
4,0.06700748181231711,0.16732411633961733,0.8358533442468513,0.04
5,0.06677427630835578,0.16711738682907692,0.8293027911056033,0.04
6,0.0664427607273552,0.16673843286194076,0.8230276067806926,0.04
7,0.06652167914461869,0.16674042108761913,0.817727057339722,0.04
8,0.06625055200525798,0.1665067825509711,0.8131090664246344,0.04
9,0.065905626928296,0.16624856833578713,0.8087198963523357,0.04
10,0.0656029779882407,0.16604758606357517,0.8055346318027837,0.04
11,0.06531062280806724,0.16585808300445243,0.8017632198838758,0.02
12,0.06494403768334481,0.16557533580697456,0.7988318181508812,0.02
13,0.06481765655311225,0.16565777970950227,0.796024872464607,0.02
14,0.06470655500250841,0.16577066979999927,0.7935250324076951,0.02
15,0.06451227374108293,0.16557241504156714,0.7913731578894538,0.02
16,0.06430357165484617,0.16542557801159688,0.7887431897684185,0.02
17,0.06403961248193578,0.16512685535280566,0.7863733823486668,0.02
18,0.06389342991418166,0.16505166656104925,0.785008778192157,0.0
19,0.06379008244885946,0.16500511025754938,0.783254614430494,0.0
20,0.06347526280031905,0.16475738606373067,0.7817099012527052,0.0
21,0.06321925342452042,0.16458683772902444,0.7804545681772981,0.0
22,0.06309806777840608,0.16442605857648737,0.7791245492014158,0.0
23,0.06296061105514134,0.16436272611728148,0.7777132843913784,0.0
24,0.06276105357374566,0.16415019469203465,0.7765055283020827,0.0
25,0.06264429840299715,0.1640600914669473,0.7750414318839021,0.0
26,0.06258634838928102,0.16406635800846064,0.7740244419880722,0.0
27,0.06253940588142362,0.16415708989958988,0.7733834255580812,0.02
28,0.06235667549305319,0.16396083783031856,0.7725147358724477,0.02
29,0.0622994528863985,0.16401924280964278,0.7719002556937681,0.02
30,0.062231988968268585,0.16403400014263875,0.7711798765031497,0.02
31,0.06221174349972796,0.1641385330410963,0.7708612024932988,0.02
32,0.06207303511553514,0.1640209160557337,0.7700063438606533,0.02
33,0.061971771659152554,0.16389143424476976,0.7694092729505316,0.02
34,0.06183930494083041,0.16383102667076893,0.7689753908558643,0.02
35,0.061977993236293945,0.16393101587535905,0.7686849291520031,0.02
36,0.06185154368799662,0.1638008586799805,0.7682158564054714,0.02
37,0.061723346703209635,0.16362526268791427,0.767607356202356,0.02
38,0.06181588516689458,0.16376351887149948,0.7671616958223768,0.02
39,0.061676551465394434,0.1636335344018405,0.7669409011688492,0.02
40,0.06148119133685523,0.1634840391358954,0.7666483891141455,0.02
41,0.06137336901819357,0.1635026513743703,0.7652599851763242,0.02
