,training_error,error_variance,edge_variance,real_error
0,0.3951319388545774,0.39229729146231873,2.115144043398189,0.36
1,0.39445326491630767,0.391960482612718,2.0957782064293475,0.36
2,0.39414007411507834,0.3918695133997935,2.0698406837729255,0.36
3,0.39349968138789376,0.391558959124694,2.0533842481095803,0.34
4,0.39259422337485517,0.391250640628263,2.035326485894745,0.36
5,0.3915695212753616,0.39091269741482165,2.015431300510228,0.36
6,0.3912754208398689,0.3909079649405351,2.0014164499085934,0.36
7,0.39028177419951227,0.3905341566850492,1.9870323145507622,0.36
8,0.390174100465505,0.3903971704934004,1.9738738672331637,0.38
9,0.38989629132841624,0.39010803227346685,1.962891137288023,0.4
10,0.38988088054900955,0.3899591834553922,1.9603866582852498,0.4
11,0.38973192213122954,0.38993834105065445,1.9470462985888104,0.4
12,0.389808458391906,0.3898874559260528,1.9386917184295283,0.38
13,0.38943191284071665,0.38970276088144223,1.9343364818013349,0.38
14,0.38962051644396123,0.38967141927586213,1.9239885011280191,0.36
15,0.3891010061481737,0.3894443277992627,1.9180288063257678,0.42
16,0.3889109198553491,0.3894472291537906,1.9140434600941867,0.38
17,0.3887506372367765,0.3893289991880876,1.9043382431820273,0.4
18,0.38916124953009185,0.38947971751463395,1.8994712172827657,0.38
19,0.38926889320122865,0.3895569327465139,1.8951378574624256,0.36
20,0.3893558294326637,0.38967097321085714,1.8879058255590657,0.36
21,0.3888212991301794,0.3894422902744996,1.879621604663007,0.36
22,0.3888217202591103,0.38939895356936466,1.87820496522314,0.36
23,0.3889279139604795,0.389555091481411,1.8754501713090643,0.36
24,0.38884284003755026,0.38950830016155324,1.8702796650819042,0.36
25,0.3886753620503283,0.3895146491156336,1.8630899101576843,0.36
26,0.38842503121909316,0.38940274196953667,1.8578247271463166,0.34
27,0.38837051414739826,0.38938852867013746,1.8538801082859757,0.36
28,0.3888426682330462,0.3896564994583373,1.8479943699860764,0.36
29,0.38878165337578585,0.3894990981485327,1.8441449625182058,0.36
30,0.38920975892895954,0.3896906834705067,1.8424833495775252,0.36
31,0.3898608982030581,0.3898630125629958,1.8390500590235208,0.36
32,0.39021646648569286,0.389982524754898,1.8363238564546014,0.36
33,0.3902846549368343,0.38989165242583124,1.835310239845171,0.36
34,0.3904792098421305,0.39001842288966854,1.832696293685768,0.38
35,0.3901686892586655,0.38984964363586055,1.828863906885065,0.38
36,0.39039552632034974,0.3900386134467301,1.8245636885660674,0.38
37,0.3904728790906361,0.3900331219734476,1.8199155542072938,0.38
38,0.39043479205158554,0.39004515086586306,1.815488736358392,0.38
39,0.3909509479423309,0.39026014710556917,1.8125198655716328,0.38
40,0.39115661327035894,0.3902265072374748,1.8127395593456952,0.38
41,0.39097549976288987,0.39013934677056794,1.8082569543119744,0.38
42,0.3909881973280655,0.3902123442215789,1.8001913352033834,0.38
43,0.39088448504559553,0.39020706774489117,1.799350976697129,0.38
44,0.391058915277582,0.3902072675453088,1.7987573240477401,0.38
45,0.3908629181628001,0.3901476642391099,1.7975331018117893,0.36
46,0.39078342482781075,0.39009226251025386,1.793968910396318,0.36
47,0.3907652291394125,0.3900455547297744,1.7841023180728541,0.36
48,0.3900059388903802,0.389790818953683,1.7833258971800996,0.36
49,0.39016985633061196,0.38990865449763895,1.78140018294943,0.36
50,0.389866872559717,0.3897570892530528,1.7780450516328805,0.36
51,0.38988971887703544,0.38972122090810934,1.7747769099236423,0.36
52,0.39001378891021415,0.38963511320070066,1.772917381137525,0.36
53,0.39015501562387633,0.3897188532495353,1.7772047002428633,0.36
54,0.3898964544400793,0.38969249409714546,1.773313367933319,0.36
55,0.3899733678619414,0.3896762173199578,1.7717947348476728,0.36
56,0.3899850246036094,0.3895900923971558,1.7713419520243894,0.38
57,0.38952389606381715,0.38946591216603826,1.7698806862783105,0.36
58,0.38990018430495005,0.3895729973916683,1.766510977556908,0.34
59,0.3901471533249778,0.38965378789580657,1.7629483290445538,0.34
60,0.39018519424650333,0.38971143346599185,1.7596658961796474,0.34
61,0.389860916916408,0.3896038542528255,1.755639797538816,0.34
62,0.3898277547384665,0.3895761138234302,1.7523126547543877,0.34
63,0.3900066402543503,0.38959454949883704,1.749926786350684,0.34
64,0.3901274024170946,0.3898072217409993,1.75002849234896,0.34
65,0.39003616671778524,0.3896731057859221,1.7428625517447167,0.34
66,0.3899666198111838,0.38978379483098524,1.7434709788093796,0.34
67,0.3897416857049618,0.3897271976976874,1.7409937793194115,0.34
68,0.38982755633135385,0.38967164536291826,1.7400502561417632,0.34
69,0.38973706262440083,0.38953384426868226,1.7361668050148074,0.34
70,0.3899769323957281,0.3896157090507458,1.7384592390646811,0.34
71,0.3897601220344894,0.3894931764078146,1.7363036154085663,0.34
72,0.3898971347236531,0.38947937664615717,1.7324906162688627,0.34
73,0.3897647499089039,0.3893038309520597,1.7331749745004796,0.34
74,0.38980457555939874,0.38933249043979107,1.7320712759324863,0.34
75,0.3900080604435233,0.38937588718700544,1.7287803571837816,0.36
76,0.3900878970059452,0.38935335946410343,1.727679771669674,0.36
77,0.3904259643002408,0.38944698495635627,1.723427341068405,0.38
78,0.39043586461409324,0.38939351934427885,1.7226093371137654,0.38
79,0.39077128760996654,0.3895370900773924,1.7156990850606644,0.38
80,0.39020266655054947,0.38927155740577996,1.7148898828128256,0.38
81,0.39069393417350873,0.38953056255057816,1.7118639230507273,0.38
82,0.3907816516828999,0.389536579031522,1.7105485037459478,0.38
83,0.39086820005298684,0.38952289008239876,1.7085885386825783,0.38
84,0.3905628557276324,0.3894717415283793,1.714154080622315,0.38
