,training_error,error_variance,edge_variance,real_error
0,0.28300784948251134,0.33388455800084843,128.18257723375737,0.42
1,0.28467254461859115,0.3351688143354265,108.43311702817955,0.42
2,0.28275991636604847,0.33381351327046727,107.5057607333932,0.42
3,0.2826057130103999,0.3337424861822859,106.27047761384404,0.42
4,0.2841437192206607,0.3353217101825595,102.7185347408391,0.42
5,0.2832367635747429,0.3348188377310689,102.46987729257948,0.42
6,0.28337189304675064,0.3349601714277067,102.01914639436946,0.42
7,0.28351874108309744,0.3350344320874351,101.05853721940738,0.42
8,0.2839983058864455,0.3354303778540617,98.7554903140238,0.42
9,0.2845782481039896,0.3357381369435381,98.19225767867852,0.42
10,0.28370269836726286,0.3350381163249291,97.9318499511529,0.42
11,0.28344514436850965,0.3347786551828044,97.50031315950453,0.42
12,0.2834985218983369,0.3347668891584741,97.20644152762902,0.42
13,0.28349422353917736,0.33477139786749854,96.77687461999743,0.42
14,0.2835640561330953,0.3348240167565878,96.60034769300678,0.42
15,0.2837049816605146,0.33489736169720435,96.04933928880646,0.42
16,0.28353500932908793,0.33478854776812933,95.9692486586651,0.42
17,0.2842418704439443,0.33528648008019457,95.43569800828588,0.42
18,0.283975483813428,0.3351055385628976,95.18943130614916,0.42
19,0.27510951259238264,0.3405503680622438,89.8953234209056,0.42
20,0.2755711341533714,0.3408037697102613,90.22479936236259,0.42
21,0.2754277120674547,0.3407040579441214,90.04660178628457,0.42
22,0.27540504969523544,0.34070170471819344,89.64138543740405,0.42
23,0.27555788818200333,0.34081925120103806,89.49349477678629,0.42
24,0.27599726612351416,0.3411188003687014,91.05152303307543,0.42
25,0.27592392896873275,0.34109799783836153,90.63844902411743,0.42
26,0.27593323901914063,0.34113596109539396,90.41302943042783,0.42
27,0.2759874441597,0.34119064757195255,90.27797452506029,0.42
28,0.27629143222303504,0.3415137427766602,88.78086630215638,0.42
29,0.2761080865902329,0.34141438588438383,88.9649784857459,0.42
30,0.27564235994595376,0.34108130270726805,89.15833934365824,0.42
31,0.2758604410523754,0.3411848267498781,88.84886659528705,0.42
32,0.276016058812889,0.3413423829967347,88.73190956356466,0.42
33,0.27574846660910873,0.34118850283344915,88.88338830425641,0.42
34,0.27580470143672864,0.3412242715238185,88.98245418190736,0.42
