,training_error,error_variance,edge_variance,real_error
0,0.2870538460067346,0.34507043375891233,0.18407461455519533,0.2
1,0.28713721133178244,0.34514637369422796,0.1827615311744792,0.2
2,0.28702806245125495,0.3450462580578176,0.1825147440610455,0.2
3,0.28698760075729496,0.3450048204276979,0.1819873848212912,0.2
4,0.2870274694745994,0.34505374952170703,0.18090620907411936,0.2
5,0.28699470894615314,0.3450237034444185,0.1805060833349598,0.2
6,0.28690747870165323,0.34493486806098894,0.18044518842742285,0.2
7,0.28678536065556526,0.34480583035507606,0.1802272402410599,0.2
8,0.2866495897199467,0.3446596160691201,0.18057649431085687,0.2
9,0.286746669143191,0.34476010436177573,0.17983826919233592,0.2
10,0.2866664930379595,0.34467536207455823,0.1796106046843406,0.2
11,0.2866736212102336,0.3446822316583111,0.17923238768336575,0.2
12,0.28675216785391777,0.34476440062548447,0.17902348501745263,0.2
13,0.286772064990477,0.34478158607817583,0.1788198920305633,0.2
14,0.2867145422484864,0.3447184718856821,0.1790861160640585,0.2
15,0.28658065631675145,0.34456714201162064,0.1789119806856406,0.2
16,0.28638844717053463,0.3443703526993374,0.17868424976985606,0.2
17,0.2863912726703461,0.34437641259768026,0.17787351396301562,0.2
18,0.2864226883214076,0.34440982508252516,0.17772231597047106,0.2
19,0.28627621202272,0.3442562564860935,0.17732465640564574,0.2
20,0.2862762120227244,0.34425625648608965,0.17733300313771813,0.2
21,0.28630444516903486,0.3442839904837965,0.17720340620909872,0.2
22,0.286326979545843,0.34430966115587913,0.17688707687601277,0.2
23,0.2863457623952798,0.34433333199449306,0.17668539075046194,0.2
24,0.2862964550205161,0.3442848164994339,0.1770524614136142,0.2
25,0.28634744508776466,0.34432990311203804,0.1772060671311775,0.2
26,0.2864228083306272,0.34440513828883507,0.17708321301401173,0.2
27,0.2863906027861334,0.344375390157949,0.17714184543216982,0.2
28,0.2863870533670445,0.34437138745989265,0.17709508491920664,0.2
29,0.2864391981870306,0.3444248163386095,0.17700235766703817,0.2
30,0.2863560976113496,0.3443417835116168,0.17747274581094197,0.2
31,0.28649075886503944,0.34448493582410544,0.1773327730026488,0.2
32,0.2864907588650384,0.3444849358241065,0.17745237865039665,0.2
33,0.28643079573015734,0.3444286930473055,0.17740264366987563,0.2
34,0.2865165412801149,0.3445100750089698,0.17719146917171907,0.2
35,0.2866939813749258,0.34470900836749424,0.17686794815989926,0.2
36,0.2867410050687112,0.3447511996901185,0.17641304911983807,0.2
37,0.28654605857608106,0.3445178311433224,0.17601580375696071,0.2
38,0.2865790224837516,0.34454952499158925,0.1761896086694758,0.2
39,0.2866027362837246,0.3445667550487196,0.1765929147405465,0.2
40,0.28669826943754956,0.3446694106074874,0.17710301765602776,0.2
41,0.2866877236188093,0.34465682988613483,0.1777813822399641,0.2
42,0.28674350234351226,0.34472852841628043,0.17779908298834227,0.2
43,0.2866394857825553,0.34461617210988726,0.1784203748073386,0.2
44,0.28638658326268535,0.34434205514081434,0.1793936338657119,0.2
45,0.2862927011366472,0.3442535900419722,0.18046475482729962,0.2
46,0.28635510113263246,0.34431748370447773,0.18049569140628108,0.2
47,0.2861643049097481,0.3441159193850804,0.1810236309994872,0.2
48,0.28615721434466795,0.34413360537091287,0.18096334390038474,0.2
49,0.2861334610769548,0.3441117935891595,0.18136872721761424,0.2
50,0.2861798342756835,0.3441707579923357,0.18177140138749856,0.2
51,0.2862000426770199,0.3441944389115484,0.18183030742986542,0.2
52,0.2864168018792549,0.3444080131929351,0.1817911831667872,0.2
53,0.2866179734507105,0.3446306228200131,0.18200238890526682,0.2
54,0.2863100094218452,0.34431486397702527,0.18299399964294008,0.2
55,0.2862014308134958,0.3442353636555631,0.1837572898292394,0.2
56,0.28622725067931776,0.3442579062255593,0.18365802169003337,0.2
57,0.2861344270478492,0.34416187541748894,0.18379515343968705,0.2
58,0.286127667316903,0.34415301601893966,0.18389812408068415,0.2
59,0.2861437512097704,0.3441705020990304,0.18405443798382548,0.2
60,0.2862012284056283,0.3442227103981749,0.18424039956184188,0.2
61,0.2861512661923635,0.3441661454975074,0.18517773912790939,0.2
62,0.28608752132215926,0.34410067869144084,0.18600166006300223,0.2
63,0.2861258407625974,0.3441356063939718,0.18580788973624304,0.2
64,0.28612789107009834,0.3441373100699845,0.18588924720837507,0.2
65,0.28612789107010217,0.34413731006998116,0.18618436185440293,0.2
66,0.28615023229113834,0.34416207059199877,0.1862862249364049,0.2
67,0.28618873780220727,0.34420564545793475,0.18657288032690444,0.2
68,0.2861577555019521,0.3441794784999654,0.1870019004931318,0.2
69,0.28615830156918604,0.3441799851586597,0.18718242864734613,0.2
70,0.2860002518909595,0.3440277008768743,0.1877374930154374,0.2
71,0.285977947216879,0.34400128490202403,0.18815771357505218,0.2
72,0.28597794721687486,0.34400128490202775,0.18847510539658915,0.2
73,0.2858276068903305,0.3438348535361801,0.1890303279201561,0.2
74,0.2856494658741846,0.3436344721867956,0.18959138122495384,0.2
75,0.2856521037867753,0.34363832540748435,0.18980529650695455,0.2
76,0.2856521037867766,0.3436383254074829,0.1901046153807008,0.2
77,0.2855990013932198,0.343585349352234,0.19067853803662924,0.2
78,0.2856151594555681,0.3436004346039366,0.19074216666211793,0.2
79,0.285587719054842,0.34356988007650174,0.1912418959241344,0.2
80,0.28558771905484065,0.34356988007650274,0.19152389044610846,0.2
81,0.28558539165798724,0.343566987513545,0.191905824082607,0.2
82,0.2855853916579847,0.34356698751354653,0.19217576132499595,0.2
83,0.2856133222472083,0.34359771968207475,0.19217677667443062,0.2
84,0.2856182225705343,0.34360490613403494,0.1922950322163137,0.2
85,0.28563654830322305,0.3436253118393159,0.19262541665968308,0.2
