,training_error,error_variance,edge_variance,real_error
0,0.11590561095657993,0.2444802953205623,0.052936178089698166,0.14
1,0.11559289525918144,0.2441909493487459,0.05135529074419089,0.14
2,0.11548001989255706,0.24411120339868891,0.05015967788227007,0.14
3,0.11537615408225915,0.2439235685759924,0.04913725690836208,0.14
4,0.11536794128505624,0.24381907262062738,0.048276504510552085,0.14
5,0.11533661794363598,0.24374065360844135,0.047410370216667545,0.14
6,0.11522818053986404,0.2436103456337995,0.046718477225410594,0.14
7,0.11522365038264186,0.24361529583081767,0.04604864312059869,0.14
8,0.11519564526386888,0.24348089375143764,0.045602653806824406,0.14
9,0.11529166643352975,0.24341842783251888,0.0450737404039179,0.14
10,0.11530101860363995,0.24337715929136036,0.044726535798821625,0.14
11,0.11542897986310278,0.24341013840813877,0.04430059993967449,0.14
12,0.11542957616628857,0.24340148650393517,0.043977004702894514,0.14
13,0.11549606218181013,0.24341327845367428,0.04365325306495608,0.14
14,0.11545573066859974,0.24332595175189273,0.04335664314015006,0.14
15,0.11544608856303216,0.24324930977794,0.04308224144065368,0.14
16,0.1153588454498606,0.24316911563732335,0.04281140141931708,0.14
17,0.11547627970854514,0.24321492368487047,0.04252623615030822,0.14
18,0.11549923824277142,0.24318899585628395,0.042329349431632024,0.14
19,0.11559726654329609,0.24322074407159347,0.04215168500065119,0.14
20,0.11569625174543531,0.2432872954180011,0.042026059180002594,0.14
21,0.11577578395555446,0.24334641549709776,0.04187561976974407,0.14
22,0.1157965380427631,0.2433804076045397,0.04164444176367819,0.14
23,0.11583593710752513,0.24337995444331403,0.04155621724733216,0.12
24,0.11589863830910417,0.2433825513656491,0.04138001152619933,0.14
25,0.11594458401069747,0.24338352668093008,0.04116095897500952,0.12
26,0.11602572765218494,0.24345356804953774,0.04106834301113638,0.14
27,0.11609610647383946,0.24349065012703636,0.040729135455458546,0.14
28,0.11616069481220319,0.2434901681243163,0.04054536484598441,0.14
29,0.11615773180320801,0.2434632693139583,0.04038211516992861,0.12
30,0.1162376203106588,0.2435107290215956,0.04017839095067438,0.14
31,0.11632015156389665,0.2435460488190098,0.040011586508370535,0.12
32,0.11644809018882564,0.2436094187725986,0.03988473116403405,0.12
33,0.11650683309247054,0.24363311058931253,0.03980609236150754,0.12
34,0.11649478924094772,0.24363666445458698,0.03965098417279732,0.14
35,0.11646393375000537,0.24360476433016912,0.039479306844409395,0.14
36,0.11655326393203938,0.24362819383442877,0.039303942901110896,0.14
37,0.11651202290420001,0.24358243392518533,0.03916777999741731,0.14
38,0.11661049519679968,0.24361767646149324,0.03900625019110608,0.14
39,0.11664440106044623,0.24361728532299917,0.03883555258446484,0.14
40,0.11671246005774152,0.24364147501738526,0.03874768868557532,0.12
41,0.11680279819787091,0.24367632739014644,0.03867789919175011,0.12
42,0.11694018395401791,0.24374576319043473,0.038545611980244976,0.12
43,0.11704137007509108,0.24384620058947307,0.03833186957407603,0.12
44,0.11720195656396315,0.243988593426132,0.03818693744274309,0.12
45,0.11734106839513431,0.24406743055406685,0.037987880282467086,0.12
46,0.11746237376924497,0.24414026563344746,0.03780587885521197,0.12
47,0.11757974031265336,0.2441679058307826,0.03762191143912724,0.12
48,0.11761526347457563,0.2441268177196507,0.03739766479117237,0.12
49,0.1176918867725771,0.244203776752719,0.03724370007168226,0.12
50,0.11783282517840009,0.24421911989792672,0.0371275433036731,0.12
51,0.1179794962292414,0.2442893491319767,0.036984538695505685,0.14
52,0.118129187084852,0.24444097443854967,0.03684257408801858,0.14
53,0.11810556276666079,0.2444358526175195,0.03675425728528246,0.14
54,0.11821290879298103,0.24442605776745524,0.036627905951895974,0.14
55,0.11828435218113428,0.2444716100689802,0.0364467636935137,0.14
56,0.11833382643785617,0.24452178003786906,0.03629414581852386,0.14
57,0.11838801880873344,0.24461624611056607,0.03616422542417665,0.14
58,0.11843227403908273,0.2446798866573532,0.03604933215889756,0.14
59,0.11841228036092283,0.24466346522818938,0.035941017139983586,0.14
60,0.11852161163939985,0.24469789141379658,0.035816037827796965,0.14
61,0.1185323540080537,0.24467887200211963,0.0356101090273567,0.14
62,0.11858953970327404,0.24470827398642808,0.035410996563653374,0.14
63,0.118611954169973,0.2446892474305106,0.035221637432616394,0.14
64,0.11858947158994977,0.24465598512151004,0.03508870509666724,0.14
65,0.11856530190704143,0.24465215631547607,0.03494048665011947,0.14
66,0.11868039992342637,0.24469879081566495,0.034804694588091205,0.14
67,0.11870475974735796,0.24473455666875396,0.03468029984463281,0.14
68,0.11882788031740157,0.24477801181544726,0.034553983480530015,0.14
69,0.11880543898908875,0.2447591576012538,0.03443272920082409,0.14
70,0.11888773898963505,0.24479625213942638,0.03429047122400787,0.14
71,0.11893354567447542,0.24479359033997852,0.03416968721686737,0.14
72,0.1189193487905477,0.24478077176940813,0.03403920010153731,0.14
73,0.11893910847526365,0.24482638628250572,0.03390455331765832,0.14
74,0.11899109918501082,0.24479967387428925,0.03377351966282062,0.14
75,0.1190238254946901,0.2448482743605924,0.03366196986066202,0.14
76,0.1191072488861001,0.24484947476344404,0.033528032454551646,0.14
77,0.11902461939848326,0.24479395408946236,0.033392291712459415,0.14
78,0.11917432228891357,0.24481650767514468,0.03328734407041677,0.14
79,0.11923731637870859,0.24481739048097648,0.0331800260721962,0.14
80,0.11928862215743062,0.24481898883003528,0.033061112897021204,0.14
81,0.11933397861843839,0.2448693656499139,0.03293823988106388,0.14
82,0.11942821352320844,0.24494950712721814,0.03284036361520075,0.14
83,0.11938859509501097,0.24493526758918718,0.03273593302916475,0.14
84,0.11937037052309118,0.2448862986669652,0.03263628373070087,0.14
85,0.119456482844531,0.24489840068760255,0.03252181851883722,0.14
86,0.11959244496503649,0.24496886752337113,0.0324186269881901,0.14
87,0.11969325138981192,0.24499731765338423,0.03230945485932467,0.14
88,0.11982771659616642,0.24504024803010627,0.03221065314150241,0.14
89,0.1198806924310737,0.24502836461628863,0.03212152498497454,0.14
90,0.11989056770349009,0.24513688305750897,0.032039310221758564,0.14
91,0.11995412598611375,0.2451374171196334,0.03195047100323869,0.14
92,0.12005976798166212,0.2451956444700269,0.031853809353343386,0.14
93,0.12003968462656706,0.24519912454289255,0.03177077628091762,0.14
94,0.12010926499777413,0.24521245293185773,0.03168842867628464,0.14
95,0.12013691630730748,0.24516600423004425,0.03159077546412586,0.14
96,0.1201507952644026,0.24515406963056907,0.03149756072305006,0.14
97,0.1202536933460277,0.245183447581964,0.03140657736267947,0.14
98,0.12027613430135121,0.24522114817181165,0.03131325820549445,0.14
99,0.12033831717728079,0.2452321920599448,0.031240706632533647,0.14
