,training_error,error_variance,edge_variance,real_error
0,0.0500432685387092,0.09888037316689385,0.8554383678041986,0.06
1,0.04921576488132964,0.09712857179865549,0.8444030341042171,0.08
2,0.04903962384466661,0.09693315689591185,0.8336435712034872,0.08
3,0.04864527684738033,0.09652694701477067,0.8256342229861949,0.08
4,0.0487786764410957,0.09710458702744172,0.8180700867363128,0.08
5,0.04881705127661164,0.09698518173283374,0.8118897024756425,0.06
6,0.048327478353330525,0.09652680089267827,0.8063324832475667,0.06
7,0.04814914592488534,0.09674955932940628,0.8011669980586373,0.06
8,0.04792858304884705,0.09687808881524895,0.7952652625476454,0.06
9,0.047548748480598806,0.09638972909418596,0.7882727504451584,0.06
10,0.04728212209657196,0.09595868167043314,0.7796745518436189,0.06
11,0.04732300906366323,0.09620187632766199,0.7749366427972443,0.06
12,0.04726937510511845,0.09651156263183985,0.7719938967110774,0.06
13,0.04702575294861919,0.09647116945613159,0.7683907563175478,0.06
14,0.046656039566153315,0.0962522317931458,0.7654690841897815,0.06
15,0.04620393578832634,0.09571578139645483,0.764337378948543,0.06
16,0.046053659816885355,0.09533559804956455,0.7617879834357838,0.08
17,0.04599918093602494,0.09537872203546131,0.7594629672972193,0.08
18,0.045999477532129476,0.09567349947582378,0.757269669779281,0.08
19,0.04580172030708233,0.09598228918227442,0.7509071253108602,0.08
20,0.045734905942000983,0.09608885216071723,0.7497437297431293,0.08
21,0.04556204613200424,0.09584407189320567,0.7486509419773976,0.08
22,0.045476317326988244,0.0958457082468191,0.7475553818212834,0.06
23,0.04535610771221339,0.095616053738174,0.7466939939388152,0.06
24,0.045330951978093934,0.09564073384695473,0.7460396405882874,0.06
25,0.04504045760409362,0.09541576325627804,0.7451825562059758,0.06
26,0.04495342097124357,0.09551457263554129,0.7443948480949262,0.06
27,0.04482631845953332,0.0953206595084534,0.7435643705514597,0.06
28,0.044214002788003554,0.0944914714362819,0.7427334412785828,0.06
29,0.04404676131337875,0.09425223916264869,0.7417038767806401,0.06
30,0.04390011137457944,0.09405754236130193,0.7411493302487265,0.06
31,0.04367508392670236,0.0937638047721748,0.7406134357301993,0.06
32,0.04360286395327507,0.09362975248581992,0.7399749956056664,0.06
33,0.04359156362463395,0.09372928966254292,0.739608703576189,0.06
34,0.04386702561290222,0.09416179526602501,0.7392082149077237,0.06
35,0.043682011902064645,0.09392694849662876,0.7391951143932118,0.06
36,0.04365259116199003,0.0940485048041771,0.7384713250562261,0.06
37,0.04365970963956044,0.09388498309377406,0.7378114174488211,0.06
38,0.04355485210874706,0.09391506735342693,0.7375028833203064,0.06
39,0.04269691303334555,0.09268160486812127,0.7320026561124797,0.06
40,0.042673490533767386,0.0924779570532415,0.7311399324472044,0.06
41,0.0423751472330484,0.09176508864109877,0.7303968218572258,0.06
42,0.042285612022913026,0.09142616891437225,0.7297256683346105,0.06
43,0.04223492759582094,0.0914114094259396,0.7291313647926262,0.06
44,0.042041883826123935,0.0909616030411958,0.7287572039334504,0.06
45,0.041890244969912394,0.09075701321623529,0.7284340474591292,0.06
46,0.04187273201744119,0.09060517949174987,0.7277282130204884,0.06
47,0.04183561680703901,0.09064524369950758,0.7270217222571075,0.06
48,0.04171799609657364,0.09057424392612677,0.7260533679852881,0.06
49,0.04156053981996414,0.09039274043347573,0.7257116421579793,0.06
50,0.04160671716533188,0.09034238442968802,0.7252454089949805,0.06
51,0.04166441820286915,0.09044488185293686,0.7247569777054995,0.06
52,0.041556335879481716,0.0902594080337708,0.7245064052714828,0.06
53,0.04160606338892024,0.0903525306027304,0.7240817812651484,0.06
54,0.04157464919679718,0.09004369594921945,0.7236405329994755,0.06
55,0.041455955818873874,0.08987139675796796,0.7235397549738712,0.06
56,0.04125738067082391,0.08936088739868911,0.7232691061822667,0.06
57,0.04119734442042212,0.08928379861381433,0.7227707527456221,0.06
58,0.04118626532048169,0.0892918060270003,0.721994537400665,0.08
59,0.04094437709725225,0.08926555852208776,0.7179939659029768,0.06
60,0.04046908407223855,0.08886651627463414,0.7172174732197553,0.06
61,0.04027766200984197,0.08856554127128977,0.7170745324481376,0.06
62,0.040237907358436464,0.08874643178942647,0.7167510873784233,0.06
63,0.04019180878965914,0.08860892400301765,0.7158242730478582,0.06
64,0.040121472114531535,0.08851460108384827,0.7151843643286391,0.06
65,0.04009625590119589,0.088583634318438,0.7148680874940334,0.06
66,0.04001149186000418,0.08846199628103603,0.7143642925120836,0.06
67,0.03988804755383795,0.08813957704919448,0.7143464093426969,0.06
68,0.03982372203325991,0.0881614471167176,0.7138518414499407,0.06
69,0.03969328445681357,0.08814625893034937,0.7131595861082008,0.06
70,0.03987943254494948,0.08854578764529515,0.7129258926908001,0.08
71,0.039833924737481326,0.08835472267224491,0.7126486408726335,0.08
72,0.03979389292293223,0.08840186413307624,0.7124975171738565,0.08
73,0.03986851342356675,0.08877760106610377,0.7122262628717797,0.08
74,0.03973898714686862,0.08844983407001097,0.71197104978236,0.08
